id_empleado,nombre,dni,email,salario,sucursal_id,cargo,tipo_evento,fecha_evento
E01835,Karina Salazar,50237938,karina.salazar@electrocasa.pe,1510.55,S28,Asesor de ventas,cambio_salario,2026-01-13
E00390,Ana Quispe,57257712,ana.quispe@electrocasa.pe,2870.51,S33,Gerente de tienda,ALTA,2026-01-14
E00570,Patricia Flores,46164572,patricia.flores@electrocasa.pe,2819.4,S15,Gerente de tienda,ALTA,2026-07-23
E00526,Diana Martinez,23876404,diana.martinez@electrocasa.pe,2097.76,S16,Vendedor,alta,2026-02-12
E01746,Maria Sanchez,49357631,maria.sanchez@electrocasa.pe,4061.83,S37,Encargado de almacen,ALTA,2026-07-12
E01045,Cecilia Fernandez,19329092,cecilia.fernandez@electrocasa.pe,4435.36,S11,Asesor de ventas,transferencia,2026-06-06
E00294,Raul Rojas,25625002,raul.rojas@electrocasa.pe,4769.02,S04,Gerente de tienda,cambio_salario,2026-03-26
E00372,Lucia Rodriguez,22809761,lucia.rodriguez@electrocasa.pe,2491.34,S26,Asesor de ventas,Alta,2026-07-15
E01061,Elena Ramos,47007162,elena.ramos@electrocasa.pe,2948.38,S10,Asesor de ventas,ALTA,2026-03-03
E01455,Milagros Fernandez,16900972,milagros.fernandez@electrocasa.pe,4935.21,S39,Supervisor de tienda,Cambio Salario,2026-06-21
E00077,Jose Torres,78630031,jose.torres@electrocasa.pe,2328.05,S04,Asesor de ventas,TRANSFERENCIA,2026-05-07
E00901,Hugo Ramos,26360103,hugo.ramos@electrocasa.pe,3236.09,S19,Encargado de almacen,ALTA,2026-04-05
E00419,Victor Castillo,71325864,victor.castillo@electrocasa.pe,3995.81,S13,Supervisor de tienda,Transferencia,2026-05-04
E01505,Sandra Romero,,sandra.romero@electrocasa.pe,2607.28,S07,Asesor de ventas,alta,2026-05-03
E01227,Alberto Huaman,11884578,alberto.huaman@electrocasa.pe,2585.05,S31,Vendedor,ALTA,2026-05-14
E01600,Cecilia Romero,48428527,cecilia.romero@electrocasa.pe,5135.23,S08,Encargado de almacen,cambio_salario,2026-02-25
E00769,Patricia Diaz,55829173,patricia.diaz@electrocasa.pe,2167.27,S26,Vendedor,ALTA,2026-03-24
E00064,Jorge Gonzalez,74167051,jorge.gonzalez@electrocasa.pe,2791.97,S05,Gerente de tienda,Transferencia,2026-06-25
E00658,Patricia Mendoza,49997839,patricia.mendoza@electrocasa.pe,3696.92,S40,Encargado de almacen,TRANSFERENCIA,2026-05-10
E00326,Fernando Rojas,36006032,fernando.rojas@electrocasa.pe,2928.47,S01,Vendedor,Cambio Salario,2026-03-14
E01365,Miguel Gonzalez,41808350,miguel.gonzalez@electrocasa.pe,2879.72,S12,Supervisor de tienda,cambio_salario,2026-07-17
E00109,Victor Rivera,29902817,victor.rivera@electrocasa.pe,2760.46,S33,Vendedor,CAMBIO_SALARIO,2026-03-06
E00429,Ana Martinez,63422371,ana.martinez@electrocasa.pe,3280.17,S01,Vendedor,transferencia,2026-07-05
E00239,Maria Fernandez,55961189,maria.fernandez@electrocasa.pe,2724.96,S35,Cajero,ALTA,2026-07-23
E01822,Pedro Torres,44829261,pedro.torres@electrocasa.pe,1525.56,S35,Cajero,ALTA,2026-05-16
E01516,Vanessa Aguilar,23608965,vanessa.aguilar@electrocasa.pe,4430.65,S26,Encargado de almacen,cambio_salario,2026-08-11
E00983,Victor Sanchez,26372010,victor.sanchez@electrocasa.pe,1670.97,S39,Asesor de ventas,baja,2026-08-17
E00554,Victor Vargas,59883000,victor.vargas@electrocasa.pe,2955.93,S05,Asesor de ventas,Alta,2026-06-02
E00891,Victor Ramos,37717825,victor.ramos@electrocasa.pe,4098.96,S12,Cajero,ALTA,2026-03-03
E01249,Fernando Aguilar,10882896,fernando.aguilar@electrocasa.pe,3327.89,S21,Gerente de tienda,Alta,2026-05-18
E00783,Hugo Cruz,20621655,hugo.cruz@electrocasa.pe,2533.48,S03,Cajero,Cambio Salario,2026-03-05
E00356,Pilar Rivera,44064377,pilar.rivera@electrocasa.pe,3041.39,S23,Asesor de ventas,cambio salario,2026-01-28
E01064,Jorge Lopez,16629098,jorge.lopez@electrocasa.pe,4485.83,S05,Encargado de almacen,CAMBIO_SALARIO,2026-05-14
E00932,Gabriela Ramos,56379868,gabriela.ramos@electrocasa.pe,4025.59,S38,Cajero,ALTA,2026-05-11
E00243,Juan Ramos,76556773,juan.ramos@electrocasa.pe,4221.63,S04,Encargado de almacen,alta,2026-07-17
E01052,Manuel Medina,36003792,manuel.medina@electrocasa.pe,3352.52,S34,Vendedor,Transferencia,2026-01-28
E01743,Elena Castillo,72843480,elena.castillo@electrocasa.pe,2169.65,S39,Gerente de tienda,ALTA,2026-04-25
E01796,Pilar Fernandez,45125002,pilar.fernandez@electrocasa.pe,3513.88,S33,Vendedor,cambio_salario,2026-05-11
E00792,Pilar Flores,13215069,pilar.flores@electrocasa.pe,3121.65,S31,Encargado de almacen,Baja,2026-01-04
E00427,Elena Salazar,54005425,elena.salazar@electrocasa.pe,3123.35,S11,Asesor de ventas,alta,2026-02-09
E00722,Jorge Mendoza,18045908,jorge.mendoza@electrocasa.pe,2707.28,S16,Supervisor de tienda,ALTA,2026-04-14
E01740,Raul Flores,26494500,raul.flores@electrocasa.pe,1626.09,S07,Supervisor de tienda,Baja,2026-05-24
E00183,Milagros Perez,68218120,milagros.perez@electrocasa.pe,3169.51,S14,Asesor de ventas,alta,2026-07-16
E01316,Miguel Sanchez,23866586,miguel.sanchez@electrocasa.pe,2238.86,S09,Vendedor,alta,2026-08-16
E00524,Gabriela Torres,18847020,gabriela.torres@electrocasa.pe,3143.9,S18,Encargado de almacen,alta,2026-02-04
E01026,Pilar Garcia,78325358,pilar.garcia@electrocasa.pe,1963.07,S27,Supervisor de tienda,alta,2026-02-19
E00266,Milagros Rojas,27500622,milagros.rojas@electrocasa.pe,2202.88,S39,Vendedor,transferencia,
E01003,Maria Huaman,41896903,maria.huaman@electrocasa.pe,3191.61,S29,Encargado de almacen,CAMBIO_SALARIO,2026-07-08
E00356,Pilar Rivera,44064377,pilar.rivera@electrocasa.pe,2911.93,S23,Asesor de ventas,cambio_salario,2026-03-04
E00273,Hugo Cruz,10252802,hugo.cruz@electrocasa.pe,3148.81,S07,Asesor de ventas,Alta,2026-07-05
E00625,Ana Cruz,33778485,ana.cruz@electrocasa.pe,4234.37,S27,Gerente de tienda,Baja,2026-07-20
E00698,Luis Martinez,30563548,luis.martinez@electrocasa.pe,2995.38,S25,Asesor de ventas,Baja,2026-07-13
E00341,Jorge Ramos,66191521,jorge.ramos@electrocasa.pe,2074.15,S19,Gerente de tienda,alta,2026-07-24
E00875,Carmen Perez,22269583,carmen.perez@electrocasa.pe,1434.98,S26,Gerente de tienda,alta,2026-01-27
E00435,Ana Mendoza,45189140,ana.mendoza@electrocasa.pe,3633.05,S19,Supervisor de tienda,CAMBIO_SALARIO,2026-07-26
E00676,Luis Martinez,58979786,luis.martinez@electrocasa.pe,4591.36,S07,Gerente de tienda,cambio salario,2026-08-14
E00464,Manuel Aguilar,17422461,manuel.aguilar@electrocasa.pe,2648.83,S02,Cajero,ALTA,2026-05-11
E01569,Fernando Diaz,57874661,fernando.diaz@electrocasa.pe,3012.27,S35,Gerente de tienda,TRANSFERENCIA,2026-01-03
E00123,Carlos Diaz,50384036,carlos.diaz@electrocasa.pe,1670.72,S12,Vendedor,TRANSFERENCIA,2026-05-13
E01971,Sandra Chavez,78122074,sandra.chavez@electrocasa.pe,1723.31,S18,Gerente de tienda,TRANSFERENCIA,2026-03-23
E01333,Oscar Martinez,57235005,oscar.martinez@electrocasa.pe,2370.99,S06,Cajero,Alta,2026-02-06
E01770,Maria Diaz,,maria.diaz@electrocasa.pe,1601.37,S18,Gerente de tienda,alta,2026-02-24
E00280,Hugo Gonzalez,72872418,hugo.gonzalez@electrocasa.pe,1815.58,S28,Vendedor,Transferencia,2026-06-11
E00506,Gabriela Romero,78941810,gabriela.romero@electrocasa.pe,1839.4,S24,Supervisor de tienda,Alta,2026-04-21
E00425,Ricardo Lopez,39264482,ricardo.lopez@electrocasa.pe,1490.31,S20,Vendedor,CAMBIO_SALARIO,2026-04-20
E00818,Cecilia Gonzalez,34030329,cecilia.gonzalez@electrocasa.pe,1915.53,S21,Asesor de ventas,alta,2026-06-09
E01686,Pedro Huaman,23213004,pedro.huaman@electrocasa.pe,1988.64,S01,Supervisor de tienda,Transferencia,2026-02-22
E00523,Lucia Chavez,31990117,lucia.chavez@electrocasa.pe,4222.86,S02,Encargado de almacen,alta,2026-03-09
E00454,Pedro Salazar,68819733,pedro.salazar@electrocasa.pe,3984.81,S04,Encargado de almacen,CAMBIO_SALARIO,2026-04-01
E00567,Alberto Quispe,75529341,alberto.quispe@electrocasa.pe,3982.37,S22,Cajero,ALTA,2026-06-13
E01650,Alberto Medina,42382761,alberto.medina@electrocasa.pe,3510.31,S11,Cajero,Transferencia,2026-06-24
E00480,Ricardo Lopez,77559680,ricardo.lopez@electrocasa.pe,2557.04,S16,Supervisor de tienda,ALTA,2026-05-07
E01379,Jorge Torres,15782559,jorge.torres@electrocasa.pe,2198.57,S11,Encargado de almacen,BAJA,2026-05-21
E00359,Diana Fernandez,61526814,diana.fernandez@electrocasa.pe,4476.12,S34,Supervisor de tienda,alta,2026-01-25
E01791,Cecilia Martinez,79701007,cecilia.martinez@electrocasa.pe,1748.23,S01,Supervisor de tienda,Alta,2026-01-21
E00173,Alberto Aguilar,39787732,alberto.aguilar@electrocasa.pe,3526.83,S02,Vendedor,cambio_salario,2026-07-02
E01075,Pilar Ortiz,67058448,pilar.ortiz@electrocasa.pe,4000.84,S25,Asesor de ventas,ALTA,2026-08-16
E01914,Victor Salazar,,victor.salazar@electrocasa.pe,2857.47,S37,Supervisor de tienda,Alta,2026-02-13
E00673,Patricia Salazar,14146921,patricia.salazar@electrocasa.pe,3164.93,S31,Gerente de tienda,Alta,2026-08-02
E00398,Ricardo Flores,52467945,ricardo.flores@electrocasa.pe,3957.74,S34,Vendedor,Alta,2026-06-09
E00167,Ana Garcia,33726367,ana.garcia@electrocasa.pe,3378.03,S07,Gerente de tienda,alta,2026-07-14
E00717,Alberto Ortiz,21651063,,3674.97,S29,Cajero,alta,2026-03-17
E01710,Jorge Flores,37060550,jorge.flores@electrocasa.pe,2152.27,S28,Gerente de tienda,alta,2026-03-16
E00548,Ana Cruz,52234992,ana.cruz@electrocasa.pe,3548.99,S01,Cajero,cambio salario,2026-03-08
E00986,Cecilia Castillo,35726963,cecilia.castillo@electrocasa.pe,1670.86,S18,Encargado de almacen,Alta,2026-07-02
E00408,Lucia Cruz,40841030,lucia.cruz@electrocasa.pe,3167.57,S13,Supervisor de tienda,alta,2026-06-01
E00301,Elena Martinez,26619117,elena.martinez@electrocasa.pe,1748.19,S40,Gerente de tienda,ALTA,2026-06-25
E01403,Karina Lopez,15180275,karina.lopez@electrocasa.pe,2810.51,S09,Gerente de tienda,ALTA,2026-07-08
E01608,Manuel Garcia,69823471,manuel.garcia@electrocasa.pe,2510.2,S10,Vendedor,cambio_salario,2026-05-22
E00325,Oscar Chavez,65611535,oscar.chavez@electrocasa.pe,2397.81,S21,Gerente de tienda,cambio salario,2026-06-04
E01796,Pilar Fernandez,45125002,pilar.fernandez@electrocasa.pe,2966.85,S33,Vendedor,TRANSFERENCIA,2026-04-08
E01470,Oscar Ramos,61657120,oscar.ramos@electrocasa.pe,3112.17,S29,Supervisor de tienda,alta,2026-02-02
E01365,Miguel Gonzalez,,miguel.gonzalez@electrocasa.pe,2628.7,S12,Supervisor de tienda,alta,2026-03-16
E01668,Alberto Flores,46234150,alberto.flores@electrocasa.pe,3844.39,S12,Gerente de tienda,ALTA,2026-03-06
E01710,Jorge Flores,37060550,jorge.flores@electrocasa.pe,2418.28,S28,Gerente de tienda,CAMBIO_SALARIO,2026-03-03
E01229,Pedro Chavez,53042430,pedro.chavez@electrocasa.pe,2326.03,S11,Supervisor de tienda,alta,2026-08-10
E01047,Juan Salazar,71953670,juan.salazar@electrocasa.pe,1382.62,S34,Cajero,Alta,2026-05-14
E00139,Sandra Medina,55728271,sandra.medina@electrocasa.pe,1339.9,S10,Cajero,Alta,2026-06-05
E01796,Pilar Fernandez,45125002,pilar.fernandez@electrocasa.pe,2966.85,S06,Vendedor,Alta,2026-08-14
E00754,Manuel Huaman,23519168,manuel.huaman@electrocasa.pe,1369.71,S10,Encargado de almacen,alta,2026-03-22
E00670,Miguel Medina,41031511,miguel.medina@electrocasa.pe,4663.87,S12,Cajero,cambio_salario,2026-06-02
E01770,Maria Diaz,65227198,maria.diaz@electrocasa.pe,1601.37,S23,Gerente de tienda,Transferencia,2026-02-02
E00621,Elena Lopez,41651256,elena.lopez@electrocasa.pe,1383.79,S39,Cajero,ALTA,2026-03-02
E00377,Juan Fernandez,31487966,juan.fernandez@electrocasa.pe,2511.86,S20,Gerente de tienda,ALTA,2026-03-25
E01899,Oscar Rivera,78082410,oscar.rivera@electrocasa.pe,4284.73,S30,Supervisor de tienda,ALTA,2026-03-21
E01950,Jose Martinez,16434171,jose.martinez@electrocasa.pe,4882.36,S28,Asesor de ventas,CAMBIO_SALARIO,2026-07-13
E00853,Vanessa Cruz,13539244,vanessa.cruz@electrocasa.pe,2357.73,S31,Gerente de tienda,Alta,2026-02-02
E00407,Pilar Rivera,74761056,pilar.rivera@electrocasa.pe,4013.5,S23,Vendedor,Transferencia,2026-01-05
E00508,Karina Fernandez,32185460,karina.fernandez@electrocasa.pe,1693.0,S22,Encargado de almacen,ALTA,2026-04-08
E00773,Oscar Ortiz,48266615,oscar.ortiz@electrocasa.pe,1589.5,S12,Asesor de ventas,ALTA,2026-01-11
E01139,Carlos Rojas,71186993,carlos.rojas@electrocasa.pe,1372.41,S11,Asesor de ventas,alta,2026-05-03
E00252,Manuel Rodriguez,29772343,manuel.rodriguez@electrocasa.pe,1631.93,S27,Gerente de tienda,Transferencia,2026-08-24
E00960,Victor Gonzalez,12839320,victor.gonzalez@electrocasa.pe,2466.85,S05,Supervisor de tienda,transferencia,2026-02-28
E01661,Karina Martinez,32123410,karina.martinez@electrocasa.pe,2458.65,S03,Asesor de ventas,ALTA,2026-08-04
E00284,Sandra Ramos,57791886,sandra.ramos@electrocasa.pe,2051.27,S11,Gerente de tienda,BAJA,2026-03-13
E00962,Fernando Martinez,,fernando.martinez@electrocasa.pe,2271.0,S34,Encargado de almacen,Alta,2026-03-19
E01080,Vanessa Huaman,74280849,vanessa.huaman@electrocasa.pe,2897.71,S19,Asesor de ventas,Alta,2026-03-19
E01456,Alberto Quispe,45841276,alberto.quispe@electrocasa.pe,4473.59,S29,Asesor de ventas,ALTA,2026-03-19
E01020,Elena Torres,66290501,elena.torres@electrocasa.pe,2009.43,S11,Gerente de tienda,TRANSFERENCIA,2026-06-25
E00750,Maria Medina,24912866,maria.medina@electrocasa.pe,1685.09,S08,Gerente de tienda,Transferencia,2026-06-09
E00277,Ana Aguilar,39573547,ana.aguilar@electrocasa.pe,3390.53,S08,Gerente de tienda,Cambio Salario,2026-01-03
E01158,Juan Lopez,31320889,juan.lopez@electrocasa.pe,2119.03,S11,Vendedor,baja,2026-02-20
E00588,Carlos Quispe,32379773,carlos.quispe@electrocasa.pe,3264.94,S02,Supervisor de tienda,Alta,2026-05-19
E01310,Pilar Mendoza,29440261,pilar.mendoza@electrocasa.pe,2938.98,S11,Encargado de almacen,baja,2026-05-20
E01369,Juan Flores,41876318,juan.flores@electrocasa.pe,2592.56,S11,Vendedor,cambio salario,2026-06-01
E01825,Pilar Chavez,49096946,pilar.chavez@electrocasa.pe,1859.26,S17,Supervisor de tienda,Cambio Salario,2026-03-14
E01854,Raul Flores,23933434,raul.flores@electrocasa.pe,2031.74,S11,Vendedor,ALTA,2026-08-24
E01360,Pilar Aguilar,18666334,pilar.aguilar@electrocasa.pe,1759.2,S13,Asesor de ventas,cambio salario,2026-04-02
E01371,Pilar Gonzalez,29684209,pilar.gonzalez@electrocasa.pe,1384.53,S22,Vendedor,Alta,2026-05-23
E01504,Rosa Salazar,62757296,rosa.salazar@electrocasa.pe,3122.38,S16,Vendedor,alta,2026-06-05
E01111,Maria Flores,50369848,,2743.02,S40,Asesor de ventas,alta,2026-07-14
E01521,Luis Rodriguez,12988437,luis.rodriguez@electrocasa.pe,4388.18,S33,Supervisor de tienda,ALTA,2026-07-24
E00224,Ana Cruz,14125716,ana.cruz@electrocasa.pe,4314.85,S23,Vendedor,Transferencia,2026-05-02
E00288,Lucia Lopez,13441974,lucia.lopez@electrocasa.pe,2711.97,S15,Encargado de almacen,Alta,2026-07-14
E00294,Raul Rojas,25625002,raul.rojas@electrocasa.pe,4434.32,S04,Gerente de tienda,alta,2026-02-10
E00785,Raul Rodriguez,12084788,raul.rodriguez@electrocasa.pe,3372.09,S21,Supervisor de tienda,alta,2026-07-28
E00952,Gabriela Salazar,23786994,gabriela.salazar@electrocasa.pe,5699.37,S08,Vendedor,cambio_salario,2026-06-25
E00799,Rosa Vargas,69052177,rosa.vargas@electrocasa.pe,2508.46,S19,Vendedor,ALTA,2026-04-18
E00040,Hugo Rivera,70297514,hugo.rivera@electrocasa.pe,3000.26,S02,Asesor de ventas,alta,2026-01-21
E00412,Ricardo Lopez,38723044,ricardo.lopez@electrocasa.pe,1834.03,S19,Vendedor,alta,2026-05-12
E00544,Milagros Gonzalez,34664390,milagros.gonzalez@electrocasa.pe,3147.66,S22,Vendedor,baja,2026-01-14
E00135,Ana Lopez,66417908,ana.lopez@electrocasa.pe,2502.08,S31,Asesor de ventas,TRANSFERENCIA,2026-03-10
E01755,Pedro Chavez,30508655,pedro.chavez@electrocasa.pe,2893.58,S09,Encargado de almacen,Transferencia,2026-03-05
E01086,Cecilia Rivera,25501018,cecilia.rivera@electrocasa.pe,4463.11,S30,Asesor de ventas,CAMBIO_SALARIO,2026-02-17
E00036,Karina Torres,59168078,karina.torres@electrocasa.pe,4091.15,S25,Vendedor,transferencia,2026-04-16
E00935,Ricardo Martinez,26291959,ricardo.martinez@electrocasa.pe,1591.65,S15,Gerente de tienda,Alta,2026-04-11
E01002,Pedro Aguilar,21539197,pedro.aguilar@electrocasa.pe,2806.16,S24,Encargado de almacen,Alta,2026-07-17
E00675,Jorge Medina,22316635,jorge.medina@electrocasa.pe,4375.19,S29,Gerente de tienda,Baja,2026-04-25
E01060,Ana Sanchez,45295633,ana.sanchez@electrocasa.pe,3759.91,S05,Gerente de tienda,alta,2026-06-03
E00929,Victor Rojas,66421567,victor.rojas@electrocasa.pe,3824.82,S31,Supervisor de tienda,ALTA,2026-04-07
E00956,Cecilia Torres,10567656,cecilia.torres@electrocasa.pe,2542.25,S08,Cajero,cambio salario,2026-01-23
E01402,Miguel Lopez,14139176,miguel.lopez@electrocasa.pe,3735.11,S09,Asesor de ventas,alta,2026-03-11
E01242,Jose Castillo,35712271,jose.castillo@electrocasa.pe,2831.02,S28,Encargado de almacen,Transferencia,2026-06-05
E01214,Jorge Rivera,35840331,jorge.rivera@electrocasa.pe,1674.46,S15,Cajero,cambio salario,2026-05-06
E00746,Hugo Salazar,44959580,,3625.65,S04,Gerente de tienda,alta,2026-07-17
E00394,Milagros Romero,73974675,milagros.romero@electrocasa.pe,3037.77,S08,Vendedor,Cambio Salario,2026-05-04
E01694,Jorge Sanchez,23372120,jorge.sanchez@electrocasa.pe,3519.3,S19,Gerente de tienda,cambio salario,2026-02-01
E00187,Pedro Ramos,59248390,pedro.ramos@electrocasa.pe,2352.64,S03,Gerente de tienda,ALTA,2026-04-01
E01185,Lucia Perez,33466316,lucia.perez@electrocasa.pe,3509.65,S15,Cajero,ALTA,2026-01-01
E00893,Miguel Ortiz,,miguel.ortiz@electrocasa.pe,2267.73,S19,Encargado de almacen,ALTA,2026-01-21
E00308,Patricia Rodriguez,51179533,patricia.rodriguez@electrocasa.pe,2608.94,S33,Gerente de tienda,Alta,2026-05-22
E01699,Patricia Sanchez,51251103,patricia.sanchez@electrocasa.pe,1817.24,S16,Encargado de almacen,Baja,2026-06-07
E01029,Carlos Garcia,11933168,carlos.garcia@electrocasa.pe,4178.81,S13,Vendedor,TRANSFERENCIA,2026-01-04
E00175,Carmen Perez,79699830,carmen.perez@electrocasa.pe,4314.59,S11,Encargado de almacen,ALTA,2026-03-08
E01222,Patricia Flores,65444435,patricia.flores@electrocasa.pe,5165.54,S02,Encargado de almacen,Cambio Salario,2026-01-17
E00512,Victor Gonzalez,12655405,victor.gonzalez@electrocasa.pe,1939.63,S29,Vendedor,transferencia,2026-02-13
E00492,Carmen Vargas,36833690,carmen.vargas@electrocasa.pe,3719.41,S23,Gerente de tienda,alta,2026-08-21
E00908,Raul Aguilar,52679383,raul.aguilar@electrocasa.pe,3212.01,S11,Supervisor de tienda,cambio_salario,2026-02-24
E01498,Juan Sanchez,38812971,juan.sanchez@electrocasa.pe,1716.83,S25,Encargado de almacen,Alta,2026-06-11
E00225,Maria Rojas,34742779,maria.rojas@electrocasa.pe,2606.93,S31,Cajero,alta,2026-04-18
E01363,Raul Lopez,69199740,raul.lopez@electrocasa.pe,1416.56,S11,Asesor de ventas,ALTA,2026-07-21
E01063,Ana Perez,28377263,ana.perez@electrocasa.pe,1302.88,S16,Vendedor,transferencia,2026-05-16
E00160,Fernando Rojas,71672383,fernando.rojas@electrocasa.pe,4446.24,S04,Supervisor de tienda,Alta,2026-02-11
E01253,Pilar Sanchez,18298537,pilar.sanchez@electrocasa.pe,1375.63,S19,Gerente de tienda,alta,2026-08-23
E00169,Cecilia Ramos,50946739,cecilia.ramos@electrocasa.pe,1956.55,S15,Encargado de almacen,ALTA,2026-03-19
E01903,Ricardo Salazar,28887010,ricardo.salazar@electrocasa.pe,1479.98,S25,Supervisor de tienda,Cambio Salario,2026-08-24
E01595,Ana Garcia,75325213,ana.garcia@electrocasa.pe,4965.82,S19,Gerente de tienda,CAMBIO_SALARIO,2026-04-23
E00218,Sandra Gonzalez,42584024,sandra.gonzalez@electrocasa.pe,3368.16,S15,Gerente de tienda,transferencia,2026-06-20
E01847,Cecilia Torres,56976542,cecilia.torres@electrocasa.pe,2383.01,S25,Cajero,ALTA,2026-06-18
E01065,Carlos Castillo,13066336,carlos.castillo@electrocasa.pe,2504.12,S16,Asesor de ventas,TRANSFERENCIA,2026-08-20
E00784,Ana Ramos,36028689,ana.ramos@electrocasa.pe,3712.95,S22,Vendedor,Transferencia,2026-05-23
E01587,Jose Martinez,20033897,jose.martinez@electrocasa.pe,2983.06,S36,Supervisor de tienda,ALTA,2026-04-19
E00298,Jose Rojas,52250143,jose.rojas@electrocasa.pe,3306.54,S07,Vendedor,Alta,2026-05-08
E01645,Ana Lopez,29986063,ana.lopez@electrocasa.pe,3945.47,S01,Supervisor de tienda,alta,2026-07-23
E00086,Hugo Rodriguez,64699377,hugo.rodriguez@electrocasa.pe,2315.5,S24,Supervisor de tienda,ALTA,2026-07-13
E00147,Carlos Romero,36745075,carlos.romero@electrocasa.pe,2985.62,S21,Gerente de tienda,Cambio Salario,2026-02-08
E01691,Sandra Mendoza,42620456,sandra.mendoza@electrocasa.pe,4190.76,S31,Asesor de ventas,transferencia,2026-01-12
E01992,Patricia Flores,52225396,patricia.flores@electrocasa.pe,2077.84,S27,Gerente de tienda,alta,2026-05-09
E01598,Jorge Ortiz,34613985,jorge.ortiz@electrocasa.pe,2212.46,S39,Vendedor,Transferencia,2026-05-25
E00026,Lucia Rodriguez,69095947,lucia.rodriguez@electrocasa.pe,3501.46,S14,Cajero,alta,2026-04-22
E00464,Manuel Aguilar,17422461,manuel.aguilar@electrocasa.pe,3145.93,S02,Cajero,Cambio Salario,2026-01-16
E01023,Pilar Huaman,55437502,pilar.huaman@electrocasa.pe,3066.82,S20,Supervisor de tienda,Transferencia,2026-02-02
E01760,Oscar Rodriguez,38697082,oscar.rodriguez@electrocasa.pe,1937.99,S18,Asesor de ventas,Transferencia,2026-03-15
E01491,Cecilia Rivera,57306137,cecilia.rivera@electrocasa.pe,2927.83,S38,Encargado de almacen,baja,2026-01-05
E01640,Cecilia Aguilar,77721365,cecilia.aguilar@electrocasa.pe,3971.51,S33,Vendedor,Alta,2026-07-16
E01800,Milagros Martinez,77104735,milagros.martinez@electrocasa.pe,3878.94,S13,Supervisor de tienda,transferencia,2026-03-09
E01828,Milagros Fernandez,49342628,milagros.fernandez@electrocasa.pe,4394.06,S06,Encargado de almacen,TRANSFERENCIA,2026-06-08
E01896,Luis Chavez,54685570,luis.chavez@electrocasa.pe,2490.97,S29,Cajero,alta,2026-05-01
